visit_id,customer_id,visit_time,device,pages_viewed,cart_adds,checkout_initiated,session_duration_sec
19845,795,2024-02-25 01:51:02,tablet,24,3,1,432
19846,795,2023-05-27 03:48:15,mobile,10,4,1,180
19847,795,2023-12-02 09:47:00,mobile,20,0,0,760
19848,795,2023-07-13 02:38:47,desktop,18,0,0,558
19849,795,2023-09-03 21:23:29,mobile,3,3,1,105
19850,795,2023-09-24 20:32:31,tablet,13,2,1,169
19851,795,2023-03-25 17:37:33,tablet,15,0,0,165
19852,795,2023-01-09 12:32:28,desktop,18,4,1,414
19853,795,2023-02-26 18:26:03,desktop,17,2,1,544
19854,795,2023-08-11 13:30:33,tablet,10,0,0,140
19855,795,2023-09-03 08:15:58,mobile,22,2,0,308
19856,795,2023-10-13 07:46:31,tablet,11,2,0,286
19857,795,2023-11-10 02:11:54,desktop,11,0,0,176
19858,795,2023-03-19 12:35:17,desktop,7,1,0,91
19859,795,2023-02-18 19:50:23,tablet,10,4,1,200
19860,795,2024-01-25 19:27:46,desktop,8,1,1,264
19861,795,2023-09-06 00:14:14,mobile,11,1,1,341
19862,795,2024-03-16 05:19:18,desktop,19,1,1,247
19863,795,2024-01-12 23:37:59,mobile,2,2,0,42
19864,795,2023-02-06 00:55:10,mobile,12,4,0,132
19865,795,2023-10-02 23:15:58,desktop,8,4,0,264
19866,795,2023-10-14 01:54:55,mobile,15,4,0,360
19867,795,2023-11-12 09:59:44,desktop,25,0,0,600
19868,795,2023-10-02 14:40:24,mobile,10,3,0,190
19869,795,2023-10-07 13:50:55,tablet,18,3,0,306
19870,795,2023-07-27 16:08:35,tablet,2,1,1,20
19871,795,2023-01-23 02:37:37,tablet,17,2,1,510
19872,796,2023-03-27 03:07:29,mobile,3,2,1,57
19873,796,2023-06-13 10:52:08,tablet,3,1,0,114
19874,796,2024-02-24 04:57:07,desktop,24,0,0,432
19875,796,2023-11-28 15:58:34,desktop,14,2,1,504
19876,796,2023-06-14 22:35:57,desktop,23,0,0,782
19877,796,2023-05-05 08:45:36,mobile,25,3,1,950
19878,796,2023-06-23 19:02:05,tablet,14,0,0,392
19879,796,2023-05-14 04:28:38,mobile,7,2,1,140
19880,796,2023-04-10 11:32:10,tablet,11,2,0,165
19881,796,2023-05-01 14:06:15,desktop,21,2,1,546
19882,796,2023-04-10 16:33:24,tablet,3,1,1,51
19883,796,2023-03-10 22:11:47,mobile,20,4,0,600
19884,796,2023-10-08 00:53:55,mobile,2,1,1,68
19885,796,2024-03-21 06:48:06,tablet,1,1,0,11
19886,796,2023-04-19 21:42:27,desktop,9,1,1,198
19887,796,2023-10-23 23:12:05,tablet,21,2,1,546
19888,796,2023-03-26 05:58:46,mobile,12,3,1,444
19889,797,2023-12-05 04:55:02,desktop,9,3,0,171
19890,797,2023-01-16 06:11:46,tablet,6,2,1,90
19891,797,2023-01-27 07:22:10,desktop,23,0,0,598
19892,797,2024-02-28 01:59:40,desktop,18,2,1,540
19893,797,2023-10-14 13:32:09,tablet,18,0,0,666
19894,797,2024-02-29 17:09:16,tablet,23,3,1,529
19895,797,2024-02-22 15:18:12,mobile,11,3,1,187
19896,797,2023-07-17 10:47:17,desktop,5,2,1,140
19897,797,2023-06-17 15:34:29,desktop,5,4,1,115
19898,797,2023-06-22 18:26:21,tablet,18,3,0,558
19899,797,2023-12-31 21:31:54,desktop,15,4,1,420
19900,797,2023-03-03 15:17:16,mobile,19,2,1,589
19901,797,2023-02-25 16:38:14,mobile,18,3,1,540
19902,797,2023-08-25 17:35:48,tablet,19,0,0,551
19903,797,2023-04-30 03:19:19,desktop,13,4,1,442
19904,797,2023-07-03 21:39:28,tablet,13,0,0,260
19905,797,2023-07-30 23:23:10,tablet,25,4,1,950
19906,797,2023-02-22 14:41:34,tablet,22,1,0,308
19907,797,2023-04-30 05:33:09,desktop,22,1,1,286
19908,797,2023-04-23 04:26:55,tablet,10,4,0,230
19909,797,2023-10-18 15:42:21,desktop,7,4,0,189
19910,797,2023-05-03 22:06:09,mobile,17,3,1,459
19911,797,2023-02-08 07:44:53,desktop,22,4,0,550
19912,797,2023-02-23 18:48:38,desktop,11,3,1,363
19913,797,2023-05-19 00:59:42,desktop,25,4,1,250
19914,797,2023-02-15 20:48:21,tablet,19,4,0,228
19915,797,2023-11-04 01:57:02,tablet,1,0,0,39
19916,797,2024-02-14 18:22:55,tablet,5,0,0,65
19917,797,2023-07-18 00:29:25,mobile,15,1,0,555
19918,797,2023-04-12 12:22:19,tablet,8,0,0,232
19919,797,2023-10-12 18:08:58,mobile,15,2,1,375
19920,797,2023-01-29 18:47:18,mobile,10,1,0,130
19921,797,2023-02-27 18:06:38,desktop,22,1,1,814
19922,797,2023-02-14 03:38:48,tablet,22,4,1,660
19923,797,2023-08-03 03:03:40,mobile,12,3,1,240
19924,797,2023-04-21 00:12:40,mobile,23,2,0,230
19925,797,2023-10-20 14:09:43,tablet,25,2,0,925
19926,797,2023-08-02 20:57:54,mobile,11,4,0,330
19927,797,2023-05-12 15:36:10,mobile,10,0,0,180
19928,797,2023-06-21 00:28:27,tablet,17,1,0,255
19929,797,2023-08-21 07:20:03,tablet,15,2,1,315
19930,797,2024-03-29 05:50:36,tablet,19,2,0,228
19931,797,2024-01-28 01:13:52,tablet,14,0,0,518
19932,797,2023-04-16 13:35:30,mobile,4,3,0,48
19933,797,2023-09-17 22:33:05,tablet,11,1,1,429
19934,798,2024-02-17 19:51:52,mobile,16,0,0,336
19935,799,2024-03-21 02:23:55,mobile,23,0,0,368
19936,799,2023-10-25 11:55:56,tablet,5,2,1,185
19937,799,2023-12-07 15:32:38,desktop,17,4,1,204
19938,799,2023-10-24 19:55:51,mobile,20,1,1,420
19939,799,2023-04-11 10:46:07,desktop,10,1,1,390
19940,799,2023-10-11 09:11:50,mobile,8,0,0,216
19941,799,2023-09-22 16:10:45,mobile,11,1,1,253
19942,799,2024-03-01 02:54:12,tablet,15,3,1,570
19943,799,2023-04-10 06:10:57,tablet,10,1,1,320
19944,799,2023-12-25 11:03:36,desktop,21,3,1,588
19945,799,2023-02-25 06:34:33,desktop,23,0,0,644
19946,799,2023-10-29 15:37:43,tablet,21,2,1,420
19947,799,2023-10-19 08:44:48,desktop,5,4,0,65
19948,799,2023-04-23 00:53:05,mobile,20,1,1,620
19949,799,2024-03-19 16:41:16,desktop,21,4,1,273
19950,799,2023-08-05 08:53:17,mobile,6,2,1,162
19951,799,2023-03-09 09:13:11,desktop,10,4,1,240
19952,799,2024-03-14 02:44:16,tablet,16,4,0,448
19953,799,2023-02-16 02:50:09,desktop,2,2,1,50
19954,799,2023-11-16 04:56:27,desktop,13,0,0,312
19955,799,2024-02-12 06:02:35,mobile,18,2,0,324
19956,799,2023-06-07 07:52:21,mobile,18,3,1,666
19957,799,2023-05-19 12:00:48,tablet,17,3,0,170
19958,799,2023-01-21 15:13:53,desktop,4,2,0,132
19959,799,2023-06-27 16:58:54,tablet,20,2,1,440
19960,799,2023-04-01 08:07:47,tablet,21,1,1,735
19961,799,2024-03-28 16:20:24,desktop,22,4,1,572
19962,799,2024-02-27 09:17:23,mobile,8,3,1,136
19963,799,2023-05-08 18:20:24,mobile,3,2,1,54
19964,799,2023-02-24 09:05:54,desktop,5,3,1,190
19965,799,2023-05-02 04:17:59,mobile,15,0,0,525
19966,799,2023-01-10 15:40:44,mobile,15,0,0,300
19967,799,2024-03-27 09:48:30,desktop,8,1,1,128
19968,799,2023-09-25 20:53:05,tablet,25,0,0,525
19969,799,2023-07-12 01:02:41,mobile,24,3,1,264
19970,799,2024-03-23 23:08:18,tablet,13,1,1,377
19971,799,2023-02-11 12:28:49,desktop,11,4,1,308
19972,799,2024-01-31 01:58:45,tablet,22,0,0,616
19973,800,2024-01-29 06:01:55,desktop,22,2,1,418
19974,800,2024-02-29 18:30:06,tablet,2,2,0,36
19975,800,2023-04-16 04:42:16,tablet,16,0,0,432
19976,800,2024-03-12 19:42:24,desktop,6,1,1,78
19977,800,2023-01-21 09:24:51,desktop,10,2,1,140
19978,800,2023-06-15 09:24:23,mobile,11,2,0,198
19979,800,2024-03-09 01:48:24,mobile,17,1,0,476
19980,800,2023-12-18 06:21:35,tablet,3,1,1,93
19981,800,2023-11-26 09:48:57,tablet,20,3,1,340
19982,800,2023-07-15 20:07:17,mobile,6,4,1,204
19983,800,2023-11-03 18:26:31,tablet,8,4,1,120
19984,800,2023-09-05 15:46:20,mobile,17,0,0,323
19985,800,2023-05-22 11:07:12,tablet,15,4,1,480
19986,800,2023-03-20 14:50:43,mobile,2,3,1,74
19987,800,2023-11-15 10:38:29,mobile,6,0,0,216
19988,800,2023-11-24 09:14:56,tablet,6,2,0,234
19989,800,2023-12-02 21:07:40,desktop,21,2,1,651
19990,800,2023-07-04 15:38:39,tablet,14,3,0,196
19991,800,2023-03-24 12:47:04,desktop,17,4,1,561
19992,800,2023-05-01 23:49:22,desktop,15,2,1,495
19993,800,2024-01-04 16:17:41,mobile,13,1,1,468
19994,800,2023-06-19 05:16:54,desktop,15,1,0,270
19995,800,2023-10-25 05:32:22,tablet,7,0,0,154
19996,800,2024-01-03 19:22:46,tablet,7,1,1,259
19997,800,2024-02-02 18:34:35,desktop,5,1,0,115
19998,800,2023-02-06 05:08:34,tablet,19,3,0,608
19999,800,2024-03-13 22:58:24,desktop,10,4,1,150
20000,800,2023-02-11 16:32:55,mobile,25,2,1,300
20001,800,2023-10-14 11:14:56,desktop,25,0,0,875
20002,800,2024-03-29 02:30:36,tablet,23,1,0,805
20003,800,2023-12-24 19:09:25,tablet,16,0,0,448
20004,800,2023-01-05 00:29:08,desktop,20,2,0,600
20005,800,2023-03-10 16:04:38,desktop,22,1,1,660
20006,801,2023-11-21 17:11:21,desktop,15,1,0,150
20007,801,2023-04-19 19:01:12,mobile,14,3,1,182
20008,801,2023-12-14 06:15:33,mobile,25,2,0,450
20009,801,2023-06-09 08:46:13,tablet,19,4,1,304
20010,801,2024-01-07 04:49:48,mobile,6,0,0,108
20011,801,2023-10-21 16:04:29,desktop,7,4,1,112
20012,801,2023-03-23 22:48:19,mobile,18,4,0,234
20013,801,2023-07-31 01:19:48,desktop,6,3,1,90
20014,801,2023-07-02 11:33:25,mobile,3,2,0,78
20015,801,2023-02-22 03:39:44,tablet,11,2,0,187
20016,801,2023-03-11 15:43:31,desktop,14,0,0,308
20017,801,2023-01-24 16:43:37,desktop,11,1,1,220
20018,801,2023-03-24 16:26:43,mobile,23,0,0,575
20019,801,2024-01-25 05:06:47,mobile,3,4,1,87
20020,801,2023-06-15 09:26:44,desktop,9,0,0,216
20021,801,2023-12-04 02:06:10,desktop,9,0,0,153
20022,801,2023-11-27 12:30:01,mobile,6,1,0,114
20023,801,2024-02-04 19:17:33,desktop,19,3,1,532
20024,801,2023-06-07 15:41:50,desktop,19,4,1,228
20025,801,2024-03-12 15:08:07,mobile,25,2,1,725
20026,801,2023-11-21 15:02:12,desktop,25,4,1,725
20027,801,2023-03-29 13:38:18,tablet,1,2,1,34
20028,801,2023-10-01 19:14:17,mobile,2,4,0,62
20029,801,2023-10-13 02:48:46,tablet,2,4,0,76
20030,801,2023-11-28 10:04:24,tablet,16,0,0,176
20031,801,2024-02-03 02:11:24,desktop,22,2,1,704
20032,801,2023-12-21 22:57:53,mobile,19,3,0,513
20033,801,2023-08-31 19:23:03,tablet,23,2,0,230
20034,801,2024-01-31 00:41:52,mobile,21,0,0,378
20035,801,2023-08-04 07:44:55,desktop,21,0,0,210
20036,801,2024-01-14 14:55:05,mobile,8,4,1,224
20037,801,2024-01-26 07:19:24,tablet,17,1,0,544
20038,801,2023-04-20 15:55:28,tablet,24,0,0,264
20039,801,2023-07-08 00:56:28,tablet,25,0,0,800
20040,801,2023-03-31 20:50:14,mobile,6,1,0,120
20041,801,2023-12-22 21:18:53,desktop,12,2,0,372
20042,801,2024-01-30 04:17:22,tablet,6,1,0,96
20043,801,2023-08-07 11:55:58,tablet,20,3,1,440
20044,801,2023-03-28 10:15:39,tablet,17,2,1,629
20045,801,2023-03-22 02:30:16,desktop,1,3,1,14
20046,801,2024-03-31 08:44:37,tablet,18,0,0,270
20047,801,2023-07-20 21:16:35,mobile,13,3,0,312
20048,801,2023-12-18 18:41:10,desktop,6,4,0,198
20049,801,2023-07-23 19:31:08,desktop,4,3,0,148
20050,801,2024-01-02 22:42:11,mobile,19,1,1,551
20051,801,2023-08-03 13:49:14,tablet,1,3,1,36
20052,801,2024-03-29 02:00:24,desktop,25,1,1,400
20053,801,2023-06-24 09:55:56,tablet,14,4,1,140
20054,802,2023-06-12 22:00:54,desktop,11,4,0,253
20055,802,2023-12-23 19:19:23,tablet,19,3,0,722
20056,802,2023-03-11 10:03:04,tablet,5,3,1,135
20057,802,2023-01-24 11:14:19,desktop,12,0,0,156
20058,802,2023-10-01 11:35:29,tablet,18,0,0,612
20059,802,2023-03-29 09:11:28,mobile,21,3,1,420
20060,802,2023-08-24 19:46:05,tablet,22,2,1,308
20061,802,2024-03-24 06:45:32,desktop,19,4,1,494
20062,802,2023-06-10 14:59:55,tablet,2,4,0,78
20063,802,2023-07-13 15:52:41,desktop,23,2,1,598
20064,802,2023-06-24 10:27:59,tablet,2,2,1,54
20065,802,2023-10-03 12:51:17,tablet,2,2,0,22
20066,802,2024-01-08 21:08:27,mobile,23,0,0,299
20067,802,2023-11-29 01:17:09,desktop,23,0,0,322
20068,802,2023-07-02 16:35:36,desktop,7,2,1,196
20069,802,2023-07-29 11:14:35,desktop,24,1,1,864
20070,802,2023-11-14 23:53:48,tablet,23,0,0,828
20071,802,2023-11-23 05:55:05,desktop,15,3,1,405
20072,802,2023-03-09 02:19:26,desktop,9,1,1,351
20073,802,2023-09-20 01:54:19,desktop,7,4,1,189
20074,802,2023-04-25 22:01:55,desktop,16,3,1,592
20075,802,2023-06-28 12:13:32,tablet,10,2,1,120
20076,802,2023-01-07 20:29:46,desktop,13,4,0,481
20077,802,2023-07-08 22:33:14,mobile,3,2,1,72
20078,802,2023-05-21 18:59:40,tablet,23,4,0,276
20079,802,2023-03-04 19:03:04,desktop,12,1,1,408
20080,802,2023-02-28 23:19:42,desktop,13,4,1,455
20081,802,2024-01-14 09:48:48,tablet,9,0,0,108
20082,802,2023-04-24 01:58:30,mobile,25,0,0,850
20083,803,2023-08-02 16:04:57,tablet,16,0,0,224
20084,803,2023-07-02 02:42:40,tablet,13,2,1,182
20085,803,2023-10-12 04:50:13,tablet,20,3,0,720
20086,803,2023-07-09 04:54:38,mobile,16,3,1,544
20087,803,2023-12-23 07:51:25,tablet,4,3,1,152
20088,803,2023-08-03 15:27:53,mobile,17,3,1,561
20089,803,2023-08-27 19:07:14,mobile,4,1,0,96
20090,803,2023-10-15 14:02:35,mobile,10,0,0,260
20091,803,2023-12-30 12:26:13,mobile,15,0,0,165
20092,803,2023-03-11 16:13:57,desktop,10,1,1,320
20093,803,2023-03-31 00:52:02,mobile,23,3,1,897
20094,803,2023-11-03 14:58:54,desktop,8,2,1,280
20095,803,2023-11-18 00:00:41,desktop,11,3,0,341
20096,803,2023-03-24 23:14:45,desktop,5,4,1,120
20097,803,2023-02-09 16:09:54,tablet,13,4,1,455
20098,803,2024-03-02 04:51:02,desktop,10,0,0,110
20099,803,2023-10-27 21:48:55,mobile,2,0,0,44
20100,803,2023-12-20 20:29:28,tablet,24,3,1,648
20101,803,2023-08-02 07:01:44,tablet,3,1,1,39
20102,803,2024-01-31 14:55:14,mobile,21,1,1,609
20103,803,2024-03-24 13:25:18,tablet,12,3,1,144
20104,803,2023-02-21 19:27:03,mobile,21,0,0,315
20105,803,2024-03-09 06:31:13,mobile,25,3,0,750
20106,803,2023-08-20 01:35:06,desktop,20,2,1,780
20107,803,2024-03-03 22:10:42,desktop,20,0,0,760
20108,803,2023-03-27 20:23:30,desktop,9,1,0,216
20109,803,2024-03-24 05:35:26,mobile,1,2,1,28
20110,803,2024-03-20 10:35:36,mobile,14,3,1,308
20111,803,2023-03-02 13:24:45,mobile,20,0,0,660
20112,803,2024-03-19 03:56:30,mobile,1,0,0,14
20113,803,2023-11-27 15:34:32,desktop,6,3,1,132
20114,803,2023-07-24 07:49:06,mobile,6,1,0,138
20115,803,2023-05-15 18:27:50,tablet,17,3,0,323
20116,803,2023-11-21 00:51:15,desktop,10,4,0,340
20117,803,2023-10-16 09:49:07,mobile,21,2,1,462
20118,803,2023-07-05 21:34:28,desktop,12,1,1,432
20119,803,2023-08-20 17:26:41,desktop,19,2,1,228
20120,803,2023-11-02 13:21:12,mobile,20,3,1,320
20121,803,2023-04-06 02:03:27,desktop,14,2,0,224
20122,803,2023-04-02 14:45:16,desktop,3,4,0,99
20123,803,2023-03-29 17:54:28,desktop,7,3,0,147
20124,803,2023-02-25 01:01:30,mobile,10,0,0,280
20125,803,2023-01-31 05:53:58,tablet,23,0,0,667
20126,803,2023-05-02 18:20:14,tablet,7,1,0,154
20127,803,2023-05-19 00:58:22,tablet,1,0,0,25
20128,804,2023-06-06 17:08:16,tablet,20,3,0,600
20129,804,2023-08-27 11:34:38,tablet,23,4,0,828
20130,804,2023-02-02 05:09:37,tablet,7,3,1,224
20131,804,2024-02-13 14:23:00,mobile,11,4,0,253
20132,804,2023-03-30 13:01:27,mobile,15,2,1,180
20133,804,2024-03-23 07:28:50,desktop,24,2,1,888
20134,804,2023-01-03 04:35:05,desktop,12,3,1,156
20135,804,2023-11-05 01:02:13,tablet,25,1,0,375
20136,804,2023-11-04 06:58:22,desktop,18,4,0,522
20137,804,2023-02-25 00:35:37,tablet,7,4,1,77
20138,804,2023-02-17 13:37:18,mobile,25,2,0,800
20139,804,2023-11-16 05:42:39,desktop,5,3,1,115
20140,804,2023-08-05 11:26:34,mobile,22,2,1,330
20141,804,2023-01-11 08:11:46,tablet,6,1,1,156
20142,804,2023-11-16 14:00:10,tablet,16,4,0,336
20143,804,2023-12-25 02:52:10,desktop,9,2,1,288
20144,804,2023-10-17 23:44:19,tablet,24,0,0,840
20145,804,2023-07-02 11:50:41,mobile,8,2,0,200
20146,804,2023-03-31 05:06:22,desktop,24,3,1,912
20147,804,2023-11-17 01:38:04,tablet,18,2,0,252
20148,804,2023-07-04 08:39:56,desktop,21,3,0,462
20149,804,2023-07-04 20:26:49,desktop,8,2,1,112
20150,804,2023-07-03 10:43:48,mobile,2,1,1,58
20151,804,2023-05-27 10:30:44,mobile,10,3,0,110
20152,804,2023-02-12 02:01:31,mobile,7,1,1,77
20153,804,2023-01-13 03:02:42,mobile,12,4,1,444
20154,804,2024-01-27 17:05:50,desktop,17,4,1,221
20155,804,2023-10-04 06:38:42,tablet,13,3,1,338
20156,805,2023-08-16 21:40:22,tablet,13,1,1,260
20157,805,2023-01-23 12:52:05,desktop,11,2,1,143
20158,805,2023-11-01 19:42:41,tablet,20,0,0,560
20159,805,2023-10-15 19:22:52,tablet,24,1,1,816
20160,805,2023-04-01 07:31:38,mobile,8,3,1,296
20161,805,2024-02-24 12:34:18,mobile,5,1,1,100
20162,805,2023-07-19 13:25:40,mobile,7,0,0,84
20163,805,2023-05-17 16:50:59,desktop,4,3,0,128
20164,805,2023-11-29 11:15:43,desktop,4,2,1,128
20165,805,2023-11-10 09:51:03,mobile,20,1,1,360
20166,805,2023-06-16 13:18:45,desktop,20,3,1,380
20167,805,2023-11-02 18:17:24,tablet,2,3,0,40
20168,805,2023-11-14 08:21:42,desktop,9,1,0,153
20169,805,2023-05-21 03:37:13,desktop,24,0,0,384
20170,805,2023-11-26 01:24:22,desktop,7,0,0,91
20171,805,2024-03-28 00:26:44,desktop,10,3,0,260
20172,805,2023-01-21 03:11:20,desktop,12,0,0,276
20173,805,2023-09-19 10:20:56,mobile,14,3,0,504
20174,805,2024-03-01 01:32:53,tablet,3,3,1,60
20175,806,2023-11-24 13:07:35,mobile,14,0,0,224
20176,806,2023-03-14 17:07:25,mobile,22,2,1,242
20177,806,2023-12-20 05:27:20,tablet,19,2,1,741
20178,806,2023-02-02 13:36:18,mobile,8,0,0,216
20179,806,2023-05-07 15:28:57,desktop,1,1,1,29
20180,806,2023-01-28 23:29:39,desktop,13,4,0,234
20181,806,2023-05-05 20:52:38,tablet,16,0,0,432
20182,806,2023-12-23 09:27:02,tablet,24,4,0,552
20183,806,2023-01-14 16:11:29,mobile,17,4,0,323
20184,806,2023-08-05 20:30:45,mobile,10,2,0,260
20185,806,2023-12-21 01:36:38,desktop,13,0,0,390
20186,806,2024-03-25 15:50:24,desktop,13,0,0,507
20187,806,2023-10-05 04:56:05,mobile,8,1,1,192
20188,806,2023-04-13 18:03:53,tablet,2,2,0,60
20189,806,2023-06-02 18:18:37,mobile,2,4,1,66
20190,806,2023-09-29 03:09:14,tablet,9,3,0,198
20191,806,2023-11-15 12:03:56,tablet,14,4,1,462
20192,806,2024-02-26 20:56:07,tablet,3,1,0,111
20193,807,2023-03-25 15:07:03,tablet,7,1,1,245
20194,807,2023-12-25 16:54:15,mobile,6,3,1,102
20195,807,2024-01-08 11:23:02,mobile,7,4,0,217
20196,807,2023-01-10 20:47:16,tablet,24,0,0,336
20197,807,2023-07-15 17:37:10,mobile,4,0,0,96
20198,807,2023-05-17 04:35:47,mobile,2,1,0,76
20199,807,2023-01-08 09:04:05,mobile,15,3,1,435
20200,807,2024-02-19 16:51:55,desktop,9,1,1,153
20201,807,2023-01-03 02:35:28,desktop,23,2,1,690
20202,807,2023-08-20 23:52:38,mobile,11,3,1,396
20203,807,2023-12-14 02:15:22,tablet,9,3,1,108
20204,807,2023-11-08 19:00:57,mobile,5,2,1,80
20205,807,2023-05-20 02:32:57,tablet,14,0,0,322
20206,807,2023-06-10 13:41:34,desktop,23,3,1,736
20207,807,2023-06-18 19:28:46,desktop,7,4,0,168
20208,807,2023-10-06 06:06:02,mobile,5,1,1,195
20209,807,2024-02-21 10:41:59,tablet,19,1,1,589
20210,807,2023-01-01 19:10:36,desktop,19,1,0,323
20211,807,2023-01-18 04:32:57,tablet,16,0,0,560
20212,807,2024-02-22 06:30:11,tablet,1,4,0,14
20213,807,2024-02-29 20:31:16,tablet,25,2,0,800
20214,807,2023-08-09 07:48:58,desktop,2,3,1,58
20215,807,2023-09-06 02:00:25,mobile,2,1,1,46
20216,807,2023-11-20 06:27:02,mobile,23,0,0,851
20217,807,2023-04-03 16:45:16,desktop,25,4,1,700
20218,807,2023-07-10 19:57:38,mobile,1,4,1,25
20219,807,2023-11-17 08:46:19,mobile,20,2,1,520
20220,807,2023-05-05 04:02:50,tablet,17,2,1,561
20221,807,2023-05-13 22:19:25,desktop,8,4,1,200
20222,807,2023-07-05 15:03:12,tablet,18,0,0,648
20223,807,2024-01-08 05:10:14,tablet,24,2,0,624
20224,807,2023-08-24 13:13:18,mobile,12,0,0,240
20225,808,2023-04-28 07:22:03,mobile,21,4,1,483
20226,809,2023-12-09 11:10:27,mobile,14,3,1,266
20227,809,2023-09-12 13:06:49,desktop,15,3,1,585
20228,809,2023-10-18 09:25:56,tablet,22,3,1,638
20229,810,2023-03-10 19:11:42,mobile,2,0,0,58
20230,810,2023-06-19 10:50:08,desktop,2,2,1,40
20231,810,2023-02-02 21:35:49,mobile,19,3,0,494
20232,810,2024-03-25 23:34:11,mobile,24,3,0,768
20233,810,2024-01-05 08:04:42,desktop,11,4,1,429
20234,810,2023-03-18 21:24:24,mobile,18,0,0,360
20235,810,2023-05-23 14:45:10,desktop,15,2,0,285
20236,810,2023-09-20 11:22:18,desktop,16,4,1,448
20237,810,2024-03-06 16:25:33,desktop,18,3,1,486
20238,810,2023-05-14 07:41:49,mobile,7,0,0,231
20239,810,2023-01-26 01:35:18,desktop,10,0,0,230
20240,810,2023-05-25 04:29:51,mobile,18,2,0,342
20241,810,2023-04-11 01:59:30,desktop,19,4,0,741
20242,810,2023-10-15 02:50:27,mobile,7,0,0,168
20243,810,2023-01-28 04:34:16,desktop,19,0,0,684
20244,810,2023-03-12 18:49:01,mobile,4,3,0,60
20245,810,2024-02-12 18:26:33,tablet,1,4,1,23
20246,810,2023-12-15 03:53:18,mobile,21,0,0,693
20247,810,2023-02-03 00:34:42,mobile,25,1,1,825
20248,810,2024-01-13 23:38:32,tablet,8,4,0,144
20249,810,2023-02-05 23:32:51,mobile,21,4,0,273
20250,810,2024-02-03 22:13:25,mobile,12,4,1,204
20251,810,2023-10-05 18:40:53,tablet,19,1,1,684
20252,810,2023-12-02 14:24:16,mobile,14,0,0,350
20253,810,2023-09-09 20:37:57,tablet,3,1,1,75
20254,810,2023-12-11 02:27:23,tablet,7,2,1,112
20255,810,2023-11-04 10:34:06,mobile,11,0,0,110
20256,810,2023-11-09 05:21:50,tablet,2,4,0,58
20257,810,2024-03-25 08:38:26,desktop,8,4,1,208
20258,810,2023-07-29 06:28:05,mobile,18,0,0,558
20259,810,2023-06-02 05:34:09,mobile,18,1,0,432
20260,810,2024-01-11 09:46:46,tablet,6,1,0,108
20261,810,2023-10-24 17:30:19,tablet,11,1,0,429
20262,810,2024-02-10 12:18:26,mobile,11,3,1,363
20263,810,2023-09-28 11:58:30,mobile,24,0,0,408
20264,810,2023-02-22 01:50:52,desktop,11,0,0,297
20265,810,2023-12-09 01:33:36,tablet,13,3,1,390
20266,810,2023-11-08 02:44:18,mobile,2,0,0,62
20267,810,2023-03-11 01:19:32,mobile,22,4,1,330
20268,810,2023-11-25 11:42:19,desktop,15,1,0,270
20269,810,2024-02-07 11:50:21,tablet,4,1,0,96
20270,810,2023-02-09 22:10:39,desktop,17,0,0,374
20271,810,2024-03-24 11:40:39,tablet,4,1,1,140
20272,810,2023-04-28 21:45:39,tablet,16,3,1,224
20273,810,2023-11-26 19:04:57,desktop,22,2,0,220
20274,810,2023-10-04 02:44:46,tablet,10,1,1,320
20275,811,2023-10-21 20:43:45,tablet,11,4,1,396
20276,811,2023-08-31 22:11:01,tablet,21,4,1,651
20277,811,2023-05-13 20:35:39,desktop,22,3,0,572
20278,811,2024-03-19 02:04:26,tablet,21,3,1,546
20279,811,2023-11-14 10:19:26,tablet,6,3,1,78
20280,811,2023-01-14 07:42:22,tablet,22,0,0,550
20281,811,2023-03-08 07:50:05,desktop,16,1,1,528
20282,811,2023-07-21 19:54:15,tablet,10,1,1,320
20283,811,2023-06-12 17:49:26,desktop,9,0,0,126
20284,811,2023-02-22 10:41:26,mobile,6,2,1,138
20285,811,2023-11-07 20:45:57,mobile,3,0,0,30
20286,811,2023-05-20 15:09:30,tablet,24,0,0,624
20287,811,2023-09-02 10:06:34,tablet,3,2,0,90
20288,811,2024-01-08 09:10:38,mobile,17,0,0,544
20289,811,2023-09-28 19:49:55,desktop,4,4,1,124
20290,811,2023-07-24 23:51:07,mobile,8,1,1,152
20291,811,2023-05-09 00:58:08,mobile,3,4,0,60
20292,811,2023-08-25 10:33:36,tablet,5,2,0,50
20293,811,2024-01-31 02:26:54,desktop,25,4,1,550
20294,811,2023-03-21 06:48:03,tablet,2,2,1,76
20295,811,2023-08-29 01:35:52,mobile,18,2,0,432
20296,811,2023-12-06 18:07:43,tablet,5,3,0,180
20297,811,2024-01-03 23:08:57,mobile,7,4,1,105
20298,811,2023-08-10 11:53:10,mobile,5,2,1,55
20299,811,2023-04-01 05:55:50,mobile,25,0,0,950
20300,811,2023-06-10 02:05:32,desktop,10,3,1,160
20301,811,2023-08-08 17:45:12,mobile,1,1,1,33
20302,811,2023-12-15 06:56:29,tablet,20,2,0,700
20303,811,2024-01-13 08:12:31,desktop,5,3,1,175
20304,811,2023-02-26 17:05:48,tablet,17,0,0,442
20305,811,2024-01-12 08:22:56,tablet,5,3,1,135
20306,811,2024-03-19 13:57:11,desktop,21,1,0,210
20307,811,2023-03-16 15:49:37,tablet,11,0,0,176
20308,811,2023-09-25 09:26:40,tablet,13,2,0,403
20309,811,2023-02-17 16:29:21,tablet,21,3,0,756
